1,-1,187.97,285.07,98.61,215.37,0.9090,-1,-1,-1
1,-1,833.81,299.50,84.68,175.29,0.9039,-1,-1,-1
1,-1,0.05,246.64,96.83,251.48,0.8862,-1,-1,-1
1,-1,777.36,302.28,67.34,149.92,0.8798,-1,-1,-1
1,-1,645.02,264.58,125.80,149.72,0.8554,-1,-1,-1
1,-1,55.01,247.55,124.10,218.43,0.8283,-1,-1,-1
1,-1,724.07,330.28,62.28,87.54,0.8139,-1,-1,-1
1,-1,439.80,399.90,92.37,131.53,0.7728,-1,-1,-1
1,-1,1136.65,493.19,140.02,225.81,0.5829,-1,-1,-1
1,-1,0.00,205.05,70.89,89.04,0.4441,-1,-1,-1
2,-1,192.74,289.74,99.35,209.65,0.9081,-1,-1,-1
2,-1,840.72,299.07,84.24,185.39,0.8957,-1,-1,-1
2,-1,780.34,303.72,70.91,146.41,0.8913,-1,-1,-1
2,-1,0.00,243.92,97.76,254.83,0.8823,-1,-1,-1
2,-1,729.87,330.88,61.51,85.45,0.8676,-1,-1,-1
2,-1,57.11,255.79,119.25,219.83,0.8327,-1,-1,-1
2,-1,653.15,275.67,113.19,143.38,0.8045,-1,-1,-1
2,-1,446.87,400.10,90.61,124.80,0.7363,-1,-1,-1
2,-1,1142.21,497.12,135.65,222.13,0.6985,-1,-1,-1
3,-1,843.68,299.26,86.07,186.15,0.9062,-1,-1,-1
3,-1,196.76,288.39,101.61,210.88,0.9013,-1,-1,-1
3,-1,785.49,303.27,69.88,150.44,0.8892,-1,-1,-1
3,-1,0.00,244.60,100.31,253.09,0.8868,-1,-1,-1
3,-1,657.71,284.66,88.40,130.99,0.8647,-1,-1,-1
3,-1,62.15,247.98,130.61,227.86,0.8557,-1,-1,-1
3,-1,732.48,330.30,62.68,86.15,0.8408,-1,-1,-1
3,-1,1146.20,498.80,132.30,221.20,0.7161,-1,-1,-1
3,-1,445.58,400.63,91.38,108.93,0.7120,-1,-1,-1
3,-1,0.00,201.17,90.26,103.28,0.5188,-1,-1,-1
4,-1,0.00,245.77,103.49,249.88,0.8973,-1,-1,-1
4,-1,201.04,282.41,100.19,213.11,0.8906,-1,-1,-1
4,-1,849.26,297.57,84.47,180.62,0.8750,-1,-1,-1
4,-1,663.28,280.22,91.30,132.72,0.8728,-1,-1,-1
4,-1,735.17,328.08,67.25,88.73,0.8719,-1,-1,-1
4,-1,789.22,304.53,70.58,142.68,0.8666,-1,-1,-1
4,-1,67.86,246.31,125.42,226.77,0.8437,-1,-1,-1
4,-1,1157.80,496.47,121.60,223.42,0.8276,-1,-1,-1
4,-1,442.01,399.07,93.92,100.52,0.7632,-1,-1,-1
4,-1,0.00,199.30,91.90,106.23,0.4056,-1,-1,-1
5,-1,667.96,269.97,89.47,144.21,0.9116,-1,-1,-1
5,-1,853.75,297.43,86.30,180.57,0.9099,-1,-1,-1
5,-1,0.00,243.15,107.41,252.78,0.9086,-1,-1,-1
5,-1,738.41,332.98,63.19,83.98,0.8940,-1,-1,-1
5,-1,204.37,283.59,99.55,210.71,0.8784,-1,-1,-1
5,-1,793.62,305.69,71.54,147.92,0.8593,-1,-1,-1
5,-1,74.59,246.81,122.80,226.60,0.8298,-1,-1,-1
5,-1,0.12,198.07,100.14,98.58,0.8029,-1,-1,-1
5,-1,1160.36,488.75,119.30,229.76,0.7795,-1,-1,-1
5,-1,448.59,398.48,90.59,106.03,0.7713,-1,-1,-1
6,-1,0.10,233.66,113.22,260.67,0.9155,-1,-1,-1
6,-1,859.31,299.63,87.92,179.47,0.9083,-1,-1,-1
6,-1,209.22,284.84,100.14,211.90,0.8889,-1,-1,-1
6,-1,668.41,264.66,99.75,146.12,0.8841,-1,-1,-1
6,-1,0.49,196.21,104.25,101.03,0.8285,-1,-1,-1
6,-1,1168.83,481.75,110.99,234.32,0.8153,-1,-1,-1
6,-1,82.79,240.56,131.91,228.22,0.8092,-1,-1,-1
6,-1,796.92,294.08,73.07,154.84,0.7742,-1,-1,-1
6,-1,741.63,327.56,60.11,89.15,0.7477,-1,-1,-1
6,-1,456.03,394.76,88.18,128.92,0.7378,-1,-1,-1
6,-1,391.44,410.02,67.33,55.53,0.5149,-1,-1,-1
7,-1,677.87,258.32,97.25,154.52,0.9139,-1,-1,-1
7,-1,865.52,302.48,92.86,171.67,0.9095,-1,-1,-1
7,-1,218.45,279.11,98.25,219.24,0.9069,-1,-1,-1
7,-1,749.21,331.16,63.39,83.45,0.8896,-1,-1,-1
7,-1,3.09,240.12,126.49,251.20,0.8839,-1,-1,-1
7,-1,801.91,305.73,75.39,149.31,0.8511,-1,-1,-1
