1,-1,655.49,329.88,151.84,278.36,0.8677,-1,-1,-1
1,-1,755.98,276.86,138.65,275.84,0.8209,-1,-1,-1
1,-1,121.72,306.79,249.85,397.05,0.8180,-1,-1,-1
1,-1,0.00,500.71,98.19,198.19,0.7691,-1,-1,-1
1,-1,902.00,170.55,274.54,389.16,0.7187,-1,-1,-1
1,-1,329.85,335.18,264.02,373.79,0.6419,-1,-1,-1
1,-1,594.44,493.66,82.90,113.73,0.6412,-1,-1,-1
1,-1,3.20,499.73,99.39,95.17,0.5685,-1,-1,-1
1,-1,1107.43,229.33,166.14,350.87,0.5436,-1,-1,-1
2,-1,655.88,328.90,150.42,278.97,0.8762,-1,-1,-1
2,-1,121.06,308.24,249.31,394.93,0.8541,-1,-1,-1
2,-1,754.87,286.53,138.69,262.98,0.8349,-1,-1,-1
2,-1,0.00,498.58,98.56,197.46,0.8149,-1,-1,-1
2,-1,902.64,170.67,275.13,388.80,0.6801,-1,-1,-1
2,-1,327.38,337.89,266.86,369.28,0.6100,-1,-1,-1
2,-1,1107.30,231.48,165.18,347.44,0.5808,-1,-1,-1
2,-1,591.07,487.53,85.38,120.10,0.4992,-1,-1,-1
2,-1,1237.24,338.39,42.76,231.69,0.4034,-1,-1,-1
3,-1,651.60,330.95,155.13,278.06,0.8927,-1,-1,-1
3,-1,122.64,308.47,246.65,398.65,0.8540,-1,-1,-1
3,-1,755.22,298.24,137.65,249.16,0.8448,-1,-1,-1
3,-1,0.01,498.24,97.29,202.39,0.8310,-1,-1,-1
3,-1,1109.25,231.27,162.36,347.93,0.7339,-1,-1,-1
3,-1,900.94,173.87,268.64,380.35,0.7017,-1,-1,-1
3,-1,595.11,491.98,80.40,116.88,0.6812,-1,-1,-1
3,-1,322.86,338.12,277.55,370.90,0.6632,-1,-1,-1
4,-1,756.13,312.18,134.16,237.37,0.8984,-1,-1,-1
4,-1,650.14,331.69,155.16,278.98,0.8954,-1,-1,-1
4,-1,122.97,305.39,244.39,401.68,0.8585,-1,-1,-1
4,-1,0.00,500.22,94.44,199.49,0.7163,-1,-1,-1
4,-1,320.60,335.85,274.02,375.53,0.5662,-1,-1,-1
4,-1,590.25,490.25,83.54,119.63,0.5210,-1,-1,-1
4,-1,901.39,176.67,277.49,376.23,0.5075,-1,-1,-1
4,-1,1106.60,235.49,162.85,340.53,0.4786,-1,-1,-1
4,-1,1.25,498.66,97.64,97.78,0.4459,-1,-1,-1
5,-1,646.64,331.45,158.35,279.87,0.9031,-1,-1,-1
5,-1,753.71,305.30,137.16,246.09,0.8847,-1,-1,-1
5,-1,123.26,309.20,242.94,397.03,0.8583,-1,-1,-1
5,-1,327.96,337.98,266.44,373.24,0.6772,-1,-1,-1
5,-1,581.18,486.51,92.25,122.71,0.6160,-1,-1,-1
5,-1,0.00,497.79,88.85,203.80,0.5485,-1,-1,-1
5,-1,899.22,175.63,283.15,378.76,0.5465,-1,-1,-1
5,-1,0.98,496.64,92.20,97.61,0.5364,-1,-1,-1
5,-1,1106.88,238.87,164.02,341.49,0.4343,-1,-1,-1
5,-1,42.64,570.75,148.33,149.25,0.4297,-1,-1,-1
5,-1,1236.43,333.64,43.57,226.02,0.3804,-1,-1,-1
6,-1,645.21,329.15,161.26,281.45,0.9039,-1,-1,-1
6,-1,752.36,300.66,137.95,249.30,0.8785,-1,-1,-1
6,-1,117.70,306.81,251.38,399.35,0.8726,-1,-1,-1
6,-1,0.02,496.10,91.92,207.53,0.7047,-1,-1,-1
6,-1,578.46,481.76,94.56,126.81,0.6673,-1,-1,-1
6,-1,316.79,339.39,278.53,364.64,0.5979,-1,-1,-1
6,-1,898.36,169.13,287.54,389.54,0.5596,-1,-1,-1
6,-1,1235.46,333.10,44.54,225.82,0.4984,-1,-1,-1
6,-1,0.72,493.97,92.54,104.11,0.3890,-1,-1,-1
6,-1,1106.74,243.49,161.49,338.00,0.3156,-1,-1,-1
7,-1,645.42,328.93,158.56,281.58,0.9080,-1,-1,-1
7,-1,753.55,302.87,135.78,247.08,0.8847,-1,-1,-1
7,-1,119.67,307.45,245.99,399.58,0.8587,-1,-1,-1
7,-1,0.00,496.14,91.61,206.39,0.6457,-1,-1,-1
7,-1,892.36,167.21,359.73,396.12,0.5410,-1,-1,-1
7,-1,580.06,480.75,91.21,128.86,0.5277,-1,-1,-1
7,-1,0.40,495.97,90.69,100.58,0.5017,-1,-1,-1
7,-1,310.77,335.64,286.60,369.99,0.5014,-1,-1,-1
7,-1,1236.77,333.85,43.23,228.20,0.4709,-1,-1,-1
8,-1,646.30,329.56,156.39,281.15,0.9102,-1,-1,-1
8,-1,752.14,307.98,135.57,238.27,0.8903,-1,-1,-1
8,-1,117.18,303.06,252.03,406.00,0.8580,-1,-1,-1
8,-1,890.42,166.80,357.73,386.36,0.6468,-1,-1,-1
8,-1,0.00,500.36,82.75,205.46,0.6077,-1,-1,-1
8,-1,319.76,338.85,273.28,371.50,0.5950,-1,-1,-1
8,-1,0.33,498.13,86.75,97.37,0.5253,-1,-1,-1
8,-1,577.61,476.80,91.85,133.07,0.4355,-1,-1,-1
8,-1,1237.61,330.87,42.39,228.70,0.3463,-1,-1,-1
9,-1,644.01,331.49,157.22,280.08,0.9059,-1,-1,-1
9,-1,751.32,306.93,137.00,239.00,0.8902,-1,-1,-1
9,-1,114.20,304.09,253.85,404.21,0.8427,-1,-1,-1
9,-1,0.67,499.39,85.22,97.89,0.7670,-1,-1,-1
9,-1,894.65,171.19,284.70,367.45,0.6973,-1,-1,-1
9,-1,580.39,489.93,86.69,122.66,0.4917,-1,-1,-1
9,-1,320.87,339.54,269.16,369.39,0.4838,-1,-1,-1
9,-1,1235.52,332.68,44.37,229.00,0.4509,-1,-1,-1
9,-1,0.00,517.12,53.67,196.99,0.4139,-1,-1,-1
10,-1,641.21,333.00,159.53,277.74,0.9118,-1,-1,-1
10,-1,748.52,306.25,138.14,241.87,0.8823,-1,-1,-1
10,-1,111.15,311.17,254.43,394.83,0.8413,-1,-1,-1
10,-1,894.55,169.25,271.32,373.43,0.7565,-1,-1,-1
10,-1,0.43,497.13,84.59,105.85,0.6363,-1,-1,-1
10,-1,40.10,579.31,144.62,140.69,0.6304,-1,-1,-1
10,-1,580.24,481.86,84.90,128.35,0.5697,-1,-1,-1
10,-1,307.08,330.11,282.28,378.98,0.4920,-1,-1,-1
10,-1,1237.44,325.90,42.40,230.85,0.3189,-1,-1,-1
10,-1,0.00,497.02,77.93,219.06,0.3129,-1,-1,-1
11,-1,640.64,331.72,158.90,282.47,0.9088,-1,-1,-1
11,-1,749.22,312.37,137.71,238.68,0.9058,-1,-1,-1
11,-1,114.43,311.50,249.79,398.18,0.8428,-1,-1,-1
11,-1,895.49,172.14,263.69,366.40,0.7519,-1,-1,-1
11,-1,0.00,499.12,82.01,208.96,0.6499,-1,-1,-1
11,-1,332.31,336.61,257.45,372.65,0.5286,-1,-1,-1
11,-1,578.12,487.41,85.90,122.96,0.4808,-1,-1,-1
12,-1,747.41,311.19,137.08,242.59,0.9017,-1,-1,-1
12,-1,637.46,331.99,160.94,279.10,0.8992,-1,-1,-1
12,-1,111.97,311.82,253.92,396.12,0.8578,-1,-1,-1
12,-1,891.28,175.09,281.53,356.94,0.7511,-1,-1,-1
12,-1,0.59,502.38,79.66,99.35,0.7238,-1,-1,-1
12,-1,1095.42,215.82,162.93,358.37,0.4548,-1,-1,-1
12,-1,326.04,346.11,259.05,362.45,0.4443,-1,-1,-1
12,-1,577.11,480.74,87.92,132.32,0.4435,-1,-1,-1
13,-1,636.25,330.79,159.33,277.50,0.9022,-1,-1,-1
13,-1,740.75,295.19,143.22,258.69,0.8748,-1,-1,-1
13,-1,107.39,310.34,257.90,397.68,0.8447,-1,-1,-1
13,-1,897.06,173.32,246.18,357.29,0.8108,-1,-1,-1
13,-1,1097.60,211.78,160.80,361.75,0.7757,-1,-1,-1
13,-1,579.25,478.88,83.80,130.29,0.6562,-1,-1,-1
13,-1,327.18,344.96,258.58,363.12,0.5420,-1,-1,-1
13,-1,0.71,499.87,77.51,102.53,0.4784,-1,-1,-1
13,-1,0.00,499.81,70.99,216.72,0.4166,-1,-1,-1
14,-1,637.61,330.33,161.31,279.88,0.9038,-1,-1,-1
14,-1,743.69,299.24,141.79,248.36,0.8794,-1,-1,-1
14,-1,111.85,312.71,252.91,397.45,0.8616,-1,-1,-1
14,-1,1095.93,208.39,162.35,366.54,0.7131,-1,-1,-1
14,-1,0.76,501.12,78.39,99.92,0.6936,-1,-1,-1
14,-1,893.82,171.74,278.43,366.32,0.6720,-1,-1,-1
14,-1,333.19,345.84,256.13,362.85,0.6004,-1,-1,-1
14,-1,590.99,487.69,71.07,121.00,0.5662,-1,-1,-1
14,-1,7.36,576.46,152.44,143.54,0.3020,-1,-1,-1
15,-1,637.54,330.61,158.13,278.18,0.9020,-1,-1,-1
15,-1,744.12,293.74,139.47,256.85,0.8878,-1,-1,-1
15,-1,111.30,312.80,255.31,398.12,0.8579,-1,-1,-1
15,-1,892.68,171.04,286.76,360.67,0.6874,-1,-1,-1
15,-1,1096.05,216.76,162.88,347.39,0.6349,-1,-1,-1
15,-1,0.00,502.82,72.59,216.25,0.6154,-1,-1,-1
15,-1,1237.39,314.98,42.61,228.05,0.3498,-1,-1,-1
15,-1,597.11,487.62,62.59,123.78,0.3201,-1,-1,-1
15,-1,0.64,503.37,76.20,99.54,0.3190,-1,-1,-1
15,-1,325.67,348.70,261.16,352.86,0.3136,-1,-1,-1
16,-1,634.51,329.56,160.57,275.45,0.9034,-1,-1,-1
16,-1,742.99,301.64,140.41,246.13,0.8916,-1,-1,-1
16,-1,105.13,317.00,256.40,395.03,0.8601,-1,-1,-1
16,-1,1091.77,214.62,164.96,353.92,0.7180,-1,-1,-1
16,-1,894.36,162.79,276.41,393.29,0.7151,-1,-1,-1
16,-1,326.89,345.96,261.14,362.86,0.6136,-1,-1,-1
16,-1,0.00,505.30,69.37,211.15,0.5677,-1,-1,-1
16,-1,584.89,471.97,74.55,134.99,0.4543,-1,-1,-1
16,-1,0.54,502.56,75.19,100.58,0.4492,-1,-1,-1
16,-1,1231.32,300.69,48.68,251.21,0.3667,-1,-1,-1
17,-1,633.95,327.97,160.45,275.90,0.9036,-1,-1,-1
17,-1,741.84,304.04,142.43,243.17,0.8913,-1,-1,-1
17,-1,102.53,302.74,264.78,405.76,0.8048,-1,-1,-1
17,-1,1092.22,214.70,165.57,352.17,0.7624,-1,-1,-1
17,-1,0.00,505.02,70.98,210.99,0.6218,-1,-1,-1
17,-1,891.01,165.37,311.15,378.53,0.5880,-1,-1,-1
17,-1,318.90,339.44,270.15,373.01,0.5229,-1,-1,-1
17,-1,594.93,481.59,64.52,123.66,0.4870,-1,-1,-1
17,-1,0.47,501.76,77.46,102.21,0.4226,-1,-1,-1
17,-1,1231.61,300.22,48.39,251.23,0.3086,-1,-1,-1
18,-1,634.58,328.25,159.95,273.79,0.9048,-1,-1,-1
18,-1,743.66,299.57,140.83,248.51,0.8857,-1,-1,-1
18,-1,103.00,312.66,259.22,395.16,0.8207,-1,-1,-1
18,-1,0.00,505.45,70.68,210.77,0.7041,-1,-1,-1
18,-1,1094.56,217.33,164.97,346.01,0.6046,-1,-1,-1
18,-1,894.36,165.49,289.27,377.32,0.5741,-1,-1,-1
18,-1,277.21,312.83,315.26,302.05,0.3915,-1,-1,-1
18,-1,0.77,503.44,76.41,100.76,0.3504,-1,-1,-1
19,-1,634.82,330.31,155.25,274.89,0.9064,-1,-1,-1
19,-1,747.15,306.56,132.54,235.03,0.9032,-1,-1,-1
19,-1,110.81,311.82,244.74,399.68,0.8073,-1,-1,-1
19,-1,0.00,505.55,69.21,207.89,0.7030,-1,-1,-1
19,-1,1087.16,222.02,172.97,337.41,0.6497,-1,-1,-1
19,-1,891.54,170.91,295.28,358.18,0.5720,-1,-1,-1
20,-1,630.43,325.35,163.20,278.28,0.9038,-1,-1,-1
20,-1,742.43,301.84,137.36,242.02,0.8945,-1,-1,-1
20,-1,92.09,316.54,256.78,393.78,0.8139,-1,-1,-1
20,-1,885.38,162.44,324.76,385.66,0.7974,-1,-1,-1
20,-1,0.00,498.30,68.74,216.00,0.6713,-1,-1,-1
20,-1,1086.96,214.52,166.02,352.00,0.6510,-1,-1,-1
20,-1,595.00,481.44,57.94,124.16,0.5438,-1,-1,-1
20,-1,1223.08,300.69,56.92,259.49,0.4949,-1,-1,-1
20,-1,0.06,375.84,46.51,136.60,0.4861,-1,-1,-1
20,-1,275.64,307.74,317.04,305.95,0.4539,-1,-1,-1
21,-1,632.95,326.02,159.06,277.13,0.9065,-1,-1,-1
21,-1,742.74,301.83,137.79,239.84,0.8993,-1,-1,-1
21,-1,95.76,311.50,261.89,399.04,0.7693,-1,-1,-1
21,-1,886.71,156.49,321.80,388.94,0.7017,-1,-1,-1
21,-1,0.00,497.07,66.38,217.42,0.6420,-1,-1,-1
21,-1,1087.15,206.43,167.48,358.29,0.6017,-1,-1,-1
21,-1,0.08,375.12,44.69,135.72,0.4746,-1,-1,-1
21,-1,1223.61,296.53,56.39,261.46,0.4705,-1,-1,-1
21,-1,268.29,310.30,325.53,305.24,0.3746,-1,-1,-1
22,-1,636.75,324.29,147.02,275.55,0.8933,-1,-1,-1
22,-1,743.63,302.48,133.02,233.81,0.8893,-1,-1,-1
22,-1,886.88,165.05,331.90,340.37,0.7574,-1,-1,-1
22,-1,86.81,300.47,258.21,404.61,0.6964,-1,-1,-1
22,-1,0.00,499.61,62.79,217.64,0.6490,-1,-1,-1
22,-1,0.00,354.44,47.54,162.25,0.3554,-1,-1,-1
23,-1,625.71,325.48,155.94,274.06,0.8951,-1,-1,-1
23,-1,732.91,305.96,137.23,229.60,0.8875,-1,-1,-1
23,-1,87.85,307.97,255.80,402.51,0.8460,-1,-1,-1
23,-1,880.31,172.59,346.65,360.48,0.6978,-1,-1,-1
23,-1,0.00,502.11,58.84,215.37,0.5003,-1,-1,-1
23,-1,136.94,535.23,130.00,184.77,0.4162,-1,-1,-1
23,-1,1080.95,221.72,168.06,335.14,0.4145,-1,-1,-1
23,-1,297.74,332.85,283.13,378.61,0.3447,-1,-1,-1
24,-1,621.50,320.64,162.10,279.06,0.9039,-1,-1,-1
24,-1,725.41,297.50,142.55,239.91,0.8765,-1,-1,-1
24,-1,84.72,299.68,258.72,403.61,0.8184,-1,-1,-1
24,-1,132.30,535.65,134.85,184.35,0.7955,-1,-1,-1
24,-1,0.37,577.78,153.88,142.22,0.6965,-1,-1,-1
24,-1,874.57,162.38,359.94,374.71,0.6765,-1,-1,-1
24,-1,585.87,485.56,57.54,115.76,0.5653,-1,-1,-1
24,-1,291.30,325.92,290.99,379.09,0.4989,-1,-1,-1
24,-1,0.00,508.10,53.59,208.41,0.4489,-1,-1,-1
24,-1,0.15,369.66,34.06,157.72,0.3155,-1,-1,-1
25,-1,624.93,319.59,155.05,276.88,0.9003,-1,-1,-1
25,-1,728.78,297.62,138.24,237.64,0.8567,-1,-1,-1
25,-1,89.04,303.63,250.60,399.71,0.7795,-1,-1,-1
25,-1,877.42,161.40,347.46,377.03,0.5295,-1,-1,-1
25,-1,0.00,507.12,51.06,212.88,0.3982,-1,-1,-1
26,-1,620.93,317.17,156.89,280.91,0.9036,-1,-1,-1
26,-1,726.96,302.14,136.26,238.17,0.9001,-1,-1,-1
26,-1,91.03,307.20,246.65,397.91,0.7944,-1,-1,-1
26,-1,574.45,482.86,62.15,118.30,0.7071,-1,-1,-1
26,-1,865.50,173.77,377.43,379.70,0.7006,-1,-1,-1
26,-1,122.69,526.63,141.14,193.37,0.3765,-1,-1,-1
26,-1,290.84,332.00,281.44,377.20,0.3733,-1,-1,-1
27,-1,618.58,316.05,158.68,278.37,0.8990,-1,-1,-1
27,-1,726.39,298.73,138.69,239.03,0.8968,-1,-1,-1
27,-1,75.23,301.07,264.66,404.84,0.8496,-1,-1,-1
27,-1,866.76,167.31,363.99,378.12,0.6411,-1,-1,-1
27,-1,118.72,527.85,141.92,192.15,0.5094,-1,-1,-1
27,-1,294.54,321.76,273.87,390.29,0.4768,-1,-1,-1
27,-1,0.34,551.64,117.84,168.36,0.4160,-1,-1,-1
28,-1,617.48,313.25,157.38,280.06,0.8972,-1,-1,-1
28,-1,725.91,295.87,136.99,238.84,0.8911,-1,-1,-1
28,-1,84.58,297.21,252.89,408.58,0.8349,-1,-1,-1
28,-1,860.82,169.25,374.96,374.87,0.7061,-1,-1,-1
28,-1,573.04,479.36,58.64,117.26,0.6555,-1,-1,-1
28,-1,304.25,326.98,265.59,376.25,0.5241,-1,-1,-1
29,-1,618.65,312.59,155.20,278.60,0.8966,-1,-1,-1
29,-1,726.39,296.42,139.08,237.76,0.8903,-1,-1,-1
